url,name,price,comprice,comquantity,comunit,timestamp
https://api.pcexpress.ca/pcx-bff/api/v1/products/21659444_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Duo Creamy Yogurt, Lemon Vanilla",4.49,0.69,100,g,2025-04-11T17:56:44.101Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21659444_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Duo Creamy Yogurt, Lemon Vanilla",4.49,0.69,100,g,2025-04-11T18:45:33.044Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21659378_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,"Duo Creamy Yogurt, Strawberry Peach",4.49,0.69,100,g,2025-04-11T22:14:15.077Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21659378_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Duo Creamy Yogurt, Strawberry Peach",4.49,0.69,100,g,2025-04-11T22:25:05.116Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21658941_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Plant-Based Spread Garlic & Herbs,7.49,4.41,100,g,2025-04-11T19:38:36.918Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21658694_C08?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Peach Nectar,3.25,0.2,100,ml,2025-04-11T20:43:16.749Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21658694_C08?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Peach Nectar,3.25,0.2,100,ml,2025-04-11T20:54:17.985Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21657456_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Premium Wolf Pass Ice Cream,5,0.25,100,ml,2025-04-11T18:29:30.196Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21657456_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Premium Wolf Pass Ice Cream,5,0.25,100,ml,2025-04-11T18:37:54.399Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21656339_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Soda Doctor Thirsty,2.5,0.7,100,ml,2025-04-11T23:35:27.214Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654672_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Yukon Grizzly Ice Cream Cone Chocolate, Peanuts & Milk Chocolate",5,0.71,100,ml,2025-04-11T21:12:05.814Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654672_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Yukon Grizzly Ice Cream Cone Chocolate, Peanuts & Milk Chocolate",5,0.71,100,ml,2025-04-11T22:13:30.939Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654584_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Super Frosty Light Neapolitan Ice Cream Bar,8,0.59,100,ml,2025-04-11T19:00:50.199Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654445_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Blueberry Swirl Frozen Yogurt, Real Fruit",6,0.63,100,ml,2025-04-11T18:55:21.084Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654421_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Frozen Yogurt Bars, Strawberry Cheesecake",6,1.88,100,ml,2025-04-11T21:45:13.697Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654421_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Frozen Yogurt Bars, Strawberry Cheesecake",6,1.88,100,ml,2025-04-11T22:16:13.117Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654421_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Frozen Yogurt Bars, Strawberry Cheesecake",6,1.88,100,ml,2025-04-11T22:30:00.360Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654421_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Frozen Yogurt Bars, Strawberry Cheesecake",6,1.88,100,ml,2025-04-11T22:33:37.718Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654347_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Cherry Swirl Frozen Yogurt, Real Fruit & Dairy",6,0.63,100,ml,2025-04-11T22:21:41.547Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654179_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Piña Colada Sorbet,7.5,0.38,100,ml,2025-04-11T22:52:18.008Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654072_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mornings Organic Baked Oat Cups Banana Chocolate Chip,7.29,4.17,100,g,2025-04-11T17:35:27.950Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21654072_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mornings Organic Baked Oat Cups Banana Chocolate Chip,7.29,4.17,100,g,2025-04-11T17:43:07.529Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21653812_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,DAIRY MILK Chocolate Bar with Mini Eggs,1,2.63,100,g,2025-04-11T23:50:13.045Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21653803_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Frosted Flakes Cereal Maple Cinnamon Flavour,5,1.43,100,g,2025-04-11T21:49:41.923Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21653608_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Krave Cereal,5,1.67,100,g,2025-04-11T17:39:30.749Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21653479_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Zero Cream Soda,2.5,0.42,100,ml,2025-04-11T23:41:47.991Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21653478_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Strawberry Peach Punch,3,0.63,100,ml,2025-04-11T23:38:32.094Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21653428_C12?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Zero Cream Soda,7.5,0.18,100,ml,2025-04-11T20:13:44.438Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21652133_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Corn Pops Cereal,5,1.67,100,g,2025-04-11T17:49:10.276Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21652073_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"PRO High Protein Yogurt, Vanilla, 18g protein",6.99,1.08,100,g,2025-04-11T22:38:13.713Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21652073_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"PRO High Protein Yogurt, Vanilla, 18g protein",6.99,1.08,100,g,2025-04-11T22:42:44.723Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21652057_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mini Wheats Cereal Blueberry,5.5,1.41,100,g,2025-04-11T18:19:16.279Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21652057_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mini Wheats Cereal Blueberry,5.5,1.41,100,g,2025-04-11T18:26:51.163Z
