url,name,price,com_price,com_quantity,com_unit,timestamp
https://api.pcexpress.ca/pcx-bff/api/v1/products/21547048_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Wheat Thins Multigrain Crackers,2.5,1.39,100,g,2025-04-11T14:33:42.660Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20162840001_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,"Spinach, Bunched",1.99,1.99,1,ea,2025-04-11T14:33:49.375Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21051353_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Naan Original 5 Flatbreads,3,0.6,100,g,2025-04-11T14:33:55.635Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20065285_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Natural Selections Sliced Black Forest Deli Ham, Smoked",7.99,4.566,100,g,2025-04-11T14:34:02.603Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20328231004_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Almond Milk Alternative, Unsweetened, Vanilla Flavour, Dairy-Free",4,0.21,100,ml,2025-04-11T14:34:08.836Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20048070001_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Rapini,3.99,3.99,1,ea,2025-04-11T14:34:15.105Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20009282_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Natural Selections Sliced Deli Turkey Breast, Oven Roasted",7.99,4.566,100,g,2025-04-11T14:34:21.249Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21031316_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Tortilla Chips Salted,4.49,1.28,100,g,2025-04-11T14:34:27.476Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21590279_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Smoked Turkey Breast Slices,3.5,2,100,g,2025-04-11T14:34:33.716Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20813711001_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Free Range Large Brown Eggs,7.74,0.65,1,ea,2025-04-11T14:34:39.753Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378707_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Coconut Milk,1.5,0.38,100,ml,2025-04-11T14:34:45.748Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20082279001_KG?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Baby Bok Choy,3.62,0.549,100,g,2025-04-11T14:34:51.985Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21128369_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Milk 2%,6.49,0.43,100,ml,2025-04-11T14:34:58.323Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21589295_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Cooked Ham Slices,3.5,2,100,g,2025-04-11T14:35:04.515Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21092033_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Traditional Naan Dippers,4.5,2.25,100,g,2025-04-11T14:35:10.762Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20296926002_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Soda      ,1.69,0.08,100,ml,2025-04-11T14:35:17.343Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650490_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"DAIRY MILK Fruit & Nut, Bag of 8 x 18 g Mini Bars",5,3.47,100,g,2025-04-11T14:35:24.005Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21040932_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,French Vanilla Milkshake,1.59,0.51,100,ml,2025-04-11T14:35:30.441Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21123226_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Rich And Creamy Hot Chocolate,22.99,1.35,100,g,2025-04-11T14:35:36.912Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20103516_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Chicken Bologna,2,0.533,100,g,2025-04-11T14:35:43.214Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21542157_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,"Sliced Loaf Cake, Marble",5.5,1.6,100,g,2025-04-11T14:35:50.628Z
