url,name,price,com_price,com_quantity,com_unit,timestamp
https://api.pcexpress.ca/pcx-bff/api/v1/products/21208674_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Spaghetti Bolognese,2,0.78,100,g,2025-04-12T04:08:09.247Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20040380001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Spaghetti in Tomato Sauce with Cheese,2.19,0.55,100,ml,2025-04-12T04:08:15.023Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20546498_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Hot Longanisa,4.99,1.33,100,g,2025-04-12T04:08:20.751Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20967287_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,No Bake Classic Cheesecake Dessert Kit,4.99,1.59,100,g,2025-04-12T04:08:26.090Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20433560001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Bread & Butter Sweet Pickles,4.99,0.5,100,ml,2025-04-12T04:08:31.533Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21554188_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Thins Bars Almond Caramel & Sea Salt,8.99,4.28,100,g,2025-04-12T04:08:37.121Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21074565_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,GOLD Espresso Premium Instant Coffee With Rich Crema,8.99,8.99,100,g,2025-04-12T04:08:42.442Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20091906_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Classique Chili With Beans,3.79,0.89,100,g,2025-04-12T04:08:47.956Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21576466_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Peach Vibe,3,0.85,100,ml,2025-04-12T04:08:55.168Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20867080_C01?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Brown Pears Gift Box (Case),19.88,0.4,100,g,2025-04-12T04:09:00.858Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20819773_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Soft Tortilla Bowls, Flour Tortillas, 8 ct",3.99,2.11,100,g,2025-04-12T04:09:06.571Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20182879_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Ground Black Pepper,10,1.85,100,g,2025-04-12T04:09:12.169Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21241053_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Regular Potato Chips,4.79,2.4,100,g,2025-04-12T04:09:17.815Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20703099_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Pineapple Ginger Nectar Juice,1.39,0.29,100,ml,2025-04-12T04:09:23.123Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20784073_C12?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Nuts, Sea Salt & Dark Chocolate Bars",21.99,4.58,100,g,2025-04-12T04:09:28.655Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21495805_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Chicken & Vegetable Potstickers,5,0.88,100,g,2025-04-12T04:09:34.177Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20296503001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"Eggo Original Waffles, 48 waffles",14,0.83,100,g,2025-04-12T04:09:39.522Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20010708_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Vegetable Seasoning,6.49,4.39,100,g,2025-04-12T04:09:45.173Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21127676_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Minis Almond Caramel & Sea Salt Bar,8.99,4.5,100,g,2025-04-12T04:09:50.393Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20288490001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Passata      ,5.5,0.81,100,ml,2025-04-12T04:09:56.391Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20322908002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"5 Spearmint-Rain Flavoured Sugar Free Chewing Gum, 15 Sticks, 3 Packs",4.79,1.6,1,ea,2025-04-12T04:10:02.327Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20585365_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Gourmet West Coast Dark Roast Single Serve Coffee Pods,9.99,0.83,1,ea,2025-04-12T04:10:08.024Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21166921_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Organic Brown And Wild Rice Blend,10,1.11,100,g,2025-04-12T04:10:13.470Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380616_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Medium Roast Ground Coffee,12.99,1.4,100,g,2025-04-12T04:10:18.881Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20874822_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Quinoa & Ancient Grains,4.79,2.66,100,g,2025-04-12T04:10:24.113Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21301584_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Raspberry Turnover,3,1,100,g,2025-04-12T04:10:29.308Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21571552_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"BISCUITS, Cookies filled with NUTELLA Hazelnut Spread, Pack of 20 Cookies",7.99,2.89,100,g,2025-04-12T04:10:34.782Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21589621_C09?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Vanilla Almond Bar (Case),21.99,6.11,100,g,2025-04-12T04:10:40.149Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21302943_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Dill Pickle Potato Chips,1.39,0.7,100,g,2025-04-12T04:10:45.405Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21208555_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Organic Peanut Butter Cups,2.49,1.25,1,ea,2025-04-12T04:10:50.736Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20077553002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Salisbury Steak,4.25,1.23,100,g,2025-04-12T04:10:56.146Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20612251_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,The Decadent Peanut Butter Chunk Cookies,3.79,1.26,100,g,2025-04-12T04:11:01.534Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21511089_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Super Premium Plus Ice Cream Cherry Chocolate Truffle,5,1,100,ml,2025-04-12T04:11:06.903Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21513244_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Mango Raspberry Ice Cream,5.75,1.28,100,ml,2025-04-12T04:11:12.365Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20799503001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"PUR Gum, Spearmint",5,6.25,100,g,2025-04-12T04:11:17.819Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21398289_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Pike Place Roast For Nespresso Vertuo,11.99,11.99,100,g,2025-04-12T04:11:23.173Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21494023_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Organic California Brown Jasmine Rice,12,1.32,100,g,2025-04-12T04:11:28.747Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397648_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Whole Bean 100% Arabica Coffee Pike Place Roast Medium Roast,26.99,2.98,100,g,2025-04-12T04:11:34.322Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20312710002_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Organic 100% Pure Apple Juice,2.75,0.28,100,ml,2025-04-12T04:11:39.865Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21440035_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Veggie Meatballs,6.29,1.79,100,g,2025-04-12T04:11:45.413Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21164182_C08?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,"Performance, Cool Blue",7.5,0.26,100,ml,2025-04-12T04:11:50.586Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21239208_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Dark Coffee,35.99,0.75,1,ea,2025-04-12T04:11:56.276Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21031315_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Tortilla Chips Blue Corn,4.49,1.28,100,g,2025-04-12T04:12:01.810Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21517354_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Strawberries and Cream Ice Cream Bars,5.75,2.66,100,ml,2025-04-12T04:12:07.495Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21400524_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Gourmet Chicken Sweet Pepper Fully Cooked Sausage,6.99,1.86,100,g,2025-04-12T04:12:12.919Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20550877_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Basa Fillets,6.49,1.62,100,g,2025-04-12T04:12:18.198Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21104173_EA?lang=en&date=12042025&pickupType=STORE&storeId=7411&banner=nofrills,Cheerios Whole Grain Breakfast Cereal Limited Edition,3.99,1.14,100,g,2025-04-12T04:12:23.605Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20935056_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Seeds & Grains Bread,8.29,1.72,100,g,2025-04-12T04:12:28.946Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20123254001_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Tomato Basil Pasta Sauce,3.79,0.54,100,ml,2025-04-12T04:12:34.472Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393372_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Gourmet Medium Roast Fine Grind Coffee ,21.99,2.36,100,g,2025-04-12T04:12:39.961Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20133609_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Peameal Bacon Original,7.49,1.65,100,g,2025-04-12T04:12:45.413Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20906034003_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,"GTs Classic Synergy Organic & Raw, Divine Grape",4,0.83,100,ml,2025-04-12T04:12:51.174Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21431222_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Whole Wheat Dinner Roll,1.99,0.47,100,g,2025-04-12T04:12:56.538Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/20300456_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Medium Flour Tortillas,2.99,1.01,100,g,2025-04-12T04:13:02.015Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21219007_EA?lang=en&date=12042025&pickupType=STORE&storeId=3640&banner=nofrills,Nanö 1% Lactose Free Strawberry-Banana Drinkable Yogurt,3.33,0.6,100,g,2025-04-12T04:13:07.439Z
